section_id,course_id,integration_id,name,status,start_date,end_date
11123.20262,SURG.818.202615.36B,,SURG-818-36B,active,,
11233.20262,SURG.815.202615.31F,,SURG-815-31F,active,,
11122.20262,SURG.818.202615.36D,,SURG-818-36D,active,,
11121.20262,SURG.818.202615.36E,,SURG-818-36E,active,,
11120.20262,SURG.818.202615.36R,,SURG-818-36R,active,,
11118.20262,SURG.818.202615.37B,,SURG-818-37B,active,,
11117.20262,SURG.818.202615.37D,,SURG-818-37D,active,,
11234.20262,SURG.815.202615.31E,,SURG-815-31E,active,,
11116.20262,SURG.818.202615.37E,,SURG-818-37E,active,,
11115.20262,SURG.818.202615.37R,,SURG-818-37R,active,,
11114.20262,SURG.818.202615.37T,,SURG-818-37T,active,,
11103.20262,SURG.823.202615.34E,,SURG-823-34E,active,,
11100.20262,SURG.823.202615.37E,,SURG-823-37E,active,,
11099.20262,SURG.832.202615.31D,,SURG-832-31D,active,,
11098.20262,SURG.832.202615.31R,,SURG-832-31R,active,,
11097.20262,SURG.832.202615.32D,,SURG-832-32D,active,,
11096.20262,SURG.832.202615.32R,,SURG-832-32R,active,,
11095.20262,SURG.832.202615.33D,,SURG-832-33D,active,,
11094.20262,SURG.832.202615.33R,,SURG-832-33R,active,,
11093.20262,SURG.832.202615.34D,,SURG-832-34D,active,,
11092.20262,SURG.832.202615.34R,,SURG-832-34R,active,,
11887.20262,SURG.802.202615.34H,,SURG-802-34H,active,,
11090.20262,SURG.832.202615.35R,,SURG-832-35R,active,,
12227.20262,MPSY.812.202615.34T,,MPSY-812-34T,active,,
11089.20262,SURG.832.202615.36D,,SURG-832-36D,active,,
11088.20262,SURG.832.202615.36R,,SURG-832-36R,active,,
11087.20262,SURG.832.202615.37D,,SURG-832-37D,active,,
12448.20262,MPED.815.202615.31T,,MPED-815-31T,active,,
11253.20262,IMED.804.202615.33E,,IMED-804-33E,active,,
13484.20262,SURG.836.202615.35D,,SURG-836-35D,active,,
13479.20262,SURG.836.202615.30D,,SURG-836-30D,active,,
13481.20262,SURG.836.202615.32D,,SURG-836-32D,active,,
13482.20262,SURG.836.202615.33D,,SURG-836-33D,active,,
11026.20262,SURG.845.202615.35D,,SURG-845-35D,active,,
11085.20262,SURG.838.202615.31T,,SURG-838-31T,active,,
11083.20262,SURG.838.202615.33T,,SURG-838-33T,active,,
12476.20262,MPED.812.202615.37T,,MPED-812-37T,active,,
11080.20262,SURG.838.202615.36T,,SURG-838-36T,active,,
11075.20262,SURG.842.202615.31T,,SURG-842-31T,active,,
11073.20262,SURG.842.202615.32T,,SURG-842-32T,active,,
11071.20262,SURG.842.202615.33T,,SURG-842-33T,active,,
11069.20262,SURG.842.202615.34T,,SURG-842-34T,active,,
11064.20262,SURG.843.202615.31T,,SURG-843-31T,active,,
11067.20262,SURG.842.202615.35T,,SURG-842-35T,active,,
11066.20262,SURG.842.202615.36T,,SURG-842-36T,active,,
11065.20262,SURG.842.202615.37T,,SURG-842-37T,active,,
11023.20262,SURG.845.202615.36D,,SURG-845-36D,active,,
11036.20262,SURG.845.202615.31D,,SURG-845-31D,active,,
11597.20262,IMED.827.202615.32D,,IMED-827-32D,active,,
11032.20262,SURG.845.202615.32T,,SURG-845-32T,active,,
11031.20262,SURG.845.202615.33D,,SURG-845-33D,active,,
11046.20262,SURG.843.202615.34T,,SURG-843-34T,active,,
11060.20262,SURG.843.202615.32T,,SURG-843-32T,active,,
11044.20262,SURG.843.202615.35T,,SURG-843-35T,active,,
11030.20262,SURG.845.202615.33T,,SURG-845-33T,active,,
11029.20262,SURG.845.202615.34D,,SURG-845-34D,active,,
11028.20262,SURG.845.202615.34T,,SURG-845-34T,active,,
11016.20262,SURG.845.202615.37T,,SURG-845-37T,active,,
11033.20262,SURG.845.202615.32D,,SURG-845-32D,active,,
11021.20262,SURG.845.202615.36T,,SURG-845-36T,active,,
11018.20262,SURG.845.202615.37D,,SURG-845-37D,active,,
11003.20262,SURG.848.202615.33B,,SURG-848-33B,active,,
11014.20262,SURG.848.202615.31B,,SURG-848-31B,active,,
11013.20262,SURG.848.202615.31F,,SURG-848-31F,active,,
11011.20262,SURG.848.202615.31L,,SURG-848-31L,active,,
11010.20262,SURG.848.202615.31R,,SURG-848-31R,active,,
11001.20262,SURG.848.202615.33L,,SURG-848-33L,active,,
11007.20262,SURG.848.202615.32F,,SURG-848-32F,active,,
11006.20262,SURG.848.202615.32L,,SURG-848-32L,active,,
11005.20262,SURG.848.202615.32R,,SURG-848-32R,active,,
11004.20262,SURG.848.202615.32T,,SURG-848-32T,active,,
11002.20262,SURG.848.202615.33F,,SURG-848-33F,active,,
10985.20262,SURG.848.202615.36R,,SURG-848-36R,active,,
10999.20262,SURG.848.202615.33T,,SURG-848-33T,active,,
10990.20262,SURG.848.202615.35R,,SURG-848-35R,active,,
10996.20262,SURG.848.202615.34L,,SURG-848-34L,active,,
10984.20262,SURG.848.202615.36T,,SURG-848-36T,active,,
10995.20262,SURG.848.202615.34R,,SURG-848-34R,active,,
10994.20262,SURG.848.202615.34T,,SURG-848-34T,active,,
10993.20262,SURG.848.202615.35B,,SURG-848-35B,active,,
10992.20262,SURG.848.202615.35F,,SURG-848-35F,active,,
10989.20262,SURG.848.202615.35T,,SURG-848-35T,active,,
10988.20262,SURG.848.202615.36B,,SURG-848-36B,active,,
10987.20262,SURG.848.202615.36F,,SURG-848-36F,active,,
10905.20262,SURG.848.202615.37B,,SURG-848-37B,active,,
10903.20262,SURG.848.202615.37F,,SURG-848-37F,active,,
10901.20262,SURG.848.202615.37L,,SURG-848-37L,active,,
10900.20262,SURG.848.202615.37R,,SURG-848-37R,active,,
10899.20262,SURG.848.202615.37T,,SURG-848-37T,active,,
11894.20262,SURG.802.202615.33H,,SURG-802-33H,active,,
10008.20262,IMED.800.202615.CC1,,IMED-800-31H,active,,
10010.20262,IMED.800.202615.CC1,,IMED-800-31T,active,,
10457.20262,IMED.800.202615.CC1,,IMED-800-30R,active,,
10007.20262,IMED.800.202615.CC1,,IMED-800-31D,active,,
10585.20262,IMED.800.202615.CC1,,IMED-800-30E,active,,
10898.20262,SURG.849.202615.31T,,SURG-849-31T,active,,
12991.20262,MFCM.802.202615.33T,,MFCM-802-33T,active,,
12465.20262,MPED.813.202615.37R,,MPED-813-37R,active,,
10896.20262,SURG.849.202615.33T,,SURG-849-33T,active,,
10897.20262,SURG.849.202615.32T,,SURG-849-32T,active,,
10895.20262,SURG.849.202615.34T,,SURG-849-34T,active,,
10894.20262,SURG.849.202615.35T,,SURG-849-35T,active,,
10893.20262,SURG.849.202615.36T,,SURG-849-36T,active,,
10892.20262,SURG.849.202615.37T,,SURG-849-37T,active,,
11630.20262,IMED.827.202615.37H,,IMED-827-37H,active,,
12245.20262,MPSY.810.202615.37T,,MPSY-810-37T,active,,
10887.20262,SURG.853.202615.35T,,SURG-853-35T,active,,
10890.20262,SURG.853.202615.32T,,SURG-853-32T,active,,
10891.20262,SURG.853.202615.31T,,SURG-853-31T,active,,
10889.20262,SURG.853.202615.33T,,SURG-853-33T,active,,
10888.20262,SURG.853.202615.34T,,SURG-853-34T,active,,
10886.20262,SURG.853.202615.36T,,SURG-853-36T,active,,
12226.20262,MPSY.812.202615.35T,,MPSY-812-35T,active,,
10953.20262,EMED.985.202615.360,,EMED-985-360,active,,
10880.20262,SURG.857.202615.35R,,SURG-857-35R,active,,
13485.20262,SURG.854.202615.30D,,SURG-854-30D,active,,
13488.20262,SURG.854.202615.32D,,SURG-854-32D,active,,
13486.20262,SURG.854.202615.31D,,SURG-854-31D,active,,
13489.20262,SURG.854.202615.33D,,SURG-854-33D,active,,
13490.20262,SURG.854.202615.34D,,SURG-854-34D,active,,
13491.20262,SURG.854.202615.35D,,SURG-854-35D,active,,
10814.20262,SURG.864.202615.31E,,SURG-864-31E,active,,
10942.20262,EMED.817.202615.32R,,EMED-817-32R,active,,
10884.20262,SURG.857.202615.31R,,SURG-857-31R,active,,
10883.20262,SURG.857.202615.32R,,SURG-857-32R,active,,
10882.20262,SURG.857.202615.33R,,SURG-857-33R,active,,
10879.20262,SURG.857.202615.36R,,SURG-857-36R,active,,
10878.20262,SURG.857.202615.37R,,SURG-857-37R,active,,
10945.20262,EMED.817.202615.35R,,EMED-817-35R,active,,
10811.20262,SURG.864.202615.32E,,SURG-864-32E,active,,
10805.20262,SURG.864.202615.34E,,SURG-864-34E,active,,
10804.20262,SURG.864.202615.35E,,SURG-864-35E,active,,
10801.20262,SURG.864.202615.36E,,SURG-864-36E,active,,
10799.20262,SURG.864.202615.37E,,SURG-864-37E,active,,
11008.20262,SURG.848.202615.32B,,SURG-848-32B,active,,
10790.20262,SURG.865.202615.32D,,SURG-865-32D,active,,
10773.20262,SURG.865.202615.33E,,SURG-865-33E,active,,
10796.20262,SURG.865.202615.31D,,SURG-865-31D,active,,
10762.20262,SURG.865.202615.36D,,SURG-865-36D,active,,
10792.20262,SURG.865.202615.31E,,SURG-865-31E,active,,
10780.20262,SURG.865.202615.33D,,SURG-865-33D,active,,
10771.20262,SURG.865.202615.34D,,SURG-865-34D,active,,
10769.20262,SURG.865.202615.34E,,SURG-865-34E,active,,
10764.20262,SURG.865.202615.35E,,SURG-865-35E,active,,
10768.20262,SURG.865.202615.35D,,SURG-865-35D,active,,
11936.20262,SURG.801.202615.34B,,SURG-801-34B,active,,
10761.20262,SURG.865.202615.36E,,SURG-865-36E,active,,
10760.20262,SURG.865.202615.37D,,SURG-865-37D,active,,
10759.20262,SURG.865.202615.37E,,SURG-865-37E,active,,
11952.20262,SURG.801.202615.31F,,SURG-801-31F,active,,
11926.20262,SURG.801.202615.35R,,SURG-801-35R,active,,
11946.20262,SURG.801.202615.32F,,SURG-801-32F,active,,
11955.20262,SURG.801.202615.31B,,SURG-801-31B,active,,
10986.20262,SURG.848.202615.36L,,SURG-848-36L,active,,
10756.20262,SURG.872.202615.31E,,SURG-872-31E,active,,
10754.20262,SURG.872.202615.32E,,SURG-872-32E,active,,
10752.20262,SURG.872.202615.33E,,SURG-872-33E,active,,
10750.20262,SURG.872.202615.34E,,SURG-872-34E,active,,
13362.20262,MPED.849.202615.33T,,MPED-849-33T,active,,
10746.20262,SURG.872.202615.35E,,SURG-872-35E,active,,
10743.20262,SURG.872.202615.36E,,SURG-872-36E,active,,
10742.20262,SURG.872.202615.37E,,SURG-872-37E,active,,
10739.20262,SURG.875.202615.31R,,SURG-875-31R,active,,
13130.20262,SURG.875.202615.32D,,SURG-875-32D,active,,
10736.20262,SURG.875.202615.32R,,SURG-875-32R,active,,
10734.20262,SURG.875.202615.33R,,SURG-875-33R,active,,
13133.20262,SURG.875.202615.35D,,SURG-875-35D,active,,
10695.20262,SURG.877.202615.37H,,SURG-877-37H,active,,
10728.20262,SURG.875.202615.35R,,SURG-875-35R,active,,
13134.20262,SURG.875.202615.36D,,SURG-875-36D,active,,
12254.20262,MPSY.810.202615.33F,,MPSY-810-33F,active,,
12497.20262,MPED.806.202615.36T,,MPED-806-36T,active,,
10726.20262,SURG.875.202615.36R,,SURG-875-36R,active,,
13136.20262,SURG.875.202615.37D,,SURG-875-37D,active,,
12496.20262,MPED.806.202615.37T,,MPED-806-37T,active,,
13011.20262,MFCM.801.202615.36E,,MFCM-801-36E,active,,
10724.20262,SURG.875.202615.37R,,SURG-875-37R,active,,
10722.20262,SURG.877.202615.31H,,SURG-877-31H,active,,
10720.20262,SURG.877.202615.32H,,SURG-877-32H,active,,
10702.20262,SURG.877.202615.33H,,SURG-877-33H,active,,
12983.20262,MFCM.802.202615.35T,,MFCM-802-35T,active,,
10700.20262,SURG.877.202615.34H,,SURG-877-34H,active,,
10699.20262,SURG.877.202615.35H,,SURG-877-35H,active,,
10696.20262,SURG.877.202615.36H,,SURG-877-36H,active,,
13344.20262,SURG.878.202615.36H,,SURG-878-36H,active,,
13345.20262,SURG.878.202615.37H,,SURG-878-37H,active,,
13340.20262,SURG.878.202615.32H,,SURG-878-32H,active,,
13341.20262,SURG.878.202615.33H,,SURG-878-33H,active,,
13348.20262,SURG.886.202615.33E,,SURG-886-33E,active,,
13349.20262,SURG.886.202615.34E,,SURG-886-34E,active,,
13351.20262,SURG.886.202615.36E,,SURG-886-36E,active,,
13616.20262,ANES.807.202615.36H,,ANES-807-36H,active,,
13611.20262,ANES.807.202615.31H,,ANES-807-31H,active,,
13613.20262,ANES.807.202615.33H,,ANES-807-33H,active,,
13610.20262,ANES.807.202615.30H,,ANES-807-30H,active,,
10380.20262,MEID.620.202615.30B,,MEID-620-30B,active,,
11082.20262,SURG.838.202615.34T,,SURG-838-34T,active,,
13354.20262,SURG.888.202615.32H,,SURG-888-32H,active,,
13355.20262,SURG.888.202615.33H,,SURG-888-33H,active,,
13356.20262,SURG.888.202615.34H,,SURG-888-34H,active,,
13358.20262,SURG.888.202615.36H,,SURG-888-36H,active,,
13359.20262,SURG.888.202615.37H,,SURG-888-37H,active,,
11907.20262,SURG.802.202615.31R,,SURG-802-31R,active,,
13612.20262,ANES.807.202615.32H,,ANES-807-32H,active,,
10979.20262,IMED.803.202615.32E,,IMED-803-32E,active,,
10439.20262,MEID.751.202615.30R,,MEID-751-30R,active,,
13614.20262,ANES.807.202615.34H,,ANES-807-34H,active,,
10693.20262,SURG.985.202615.310,,SURG-985-310,active,,
10691.20262,SURG.985.202615.320,,SURG-985-320,active,,
10689.20262,SURG.985.202615.330,,SURG-985-330,active,,
13615.20262,ANES.807.202615.35H,,ANES-807-35H,active,,
10688.20262,SURG.985.202615.340,,SURG-985-340,active,,
10687.20262,SURG.985.202615.350,,SURG-985-350,active,,
10784.20262,ANES.807.202615.32B,,ANES-807-32B,active,,
10686.20262,SURG.985.202615.360,,SURG-985-360,active,,
10684.20262,SURG.985.202615.370,,SURG-985-370,active,,
10709.20262,ANES.801.202615.34T,,ANES-801-34T,active,,
13002.20262,MFCM.802.202615.31B,,MFCM-802-31B,active,,
10998.20262,SURG.848.202615.34B,,SURG-848-34B,active,,
10458.20262,MEID.685.202615.30B,,MEID-685-30B,active,,
10681.20262,SURG.999.202615.320,,SURG-999-320,active,,
10666.20262,SURG.999.202615.370,,SURG-999-370,active,,
10713.20262,ANES.801.202615.35F,,ANES-801-35F,active,,
10682.20262,SURG.999.202615.310,,SURG-999-310,active,,
10678.20262,SURG.999.202615.330,,SURG-999-330,active,,
10671.20262,SURG.999.202615.340,,SURG-999-340,active,,
10670.20262,SURG.999.202615.350,,SURG-999-350,active,,
10667.20262,SURG.999.202615.360,,SURG-999-360,active,,
10991.20262,SURG.848.202615.35L,,SURG-848-35L,active,,
11288.20262,IMED.805.202615.32F,,IMED-805-32F,active,,
12973.20262,MFCM.806.202615.31D,,MFCM-806-31D,active,,
11941.20262,SURG.801.202615.33D,,SURG-801-33D,active,,
11377.20262,IMED.807.202615.33E,,IMED-807-33E,active,,
12267.20262,MPSY.802.202615.33T,,MPSY-802-33T,active,,
11000.20262,SURG.848.202615.33R,,SURG-848-33R,active,,
12516.20262,MPED.804.202615.34T,,MPED-804-34T,active,,
10490.20262,MEID.823.202615.30T,,MEID-823-30T,active,,
11962.20262,OBGY.999.202615.310,,OBGY-999-310,active,,
12044.20262,OBGY.802.202615.34D,,OBGY-802-34D,active,,
12280.20262,IMED.884.202615.31T,,IMED-884-31T,active,,
11957.20262,OBGY.999.202615.360,,OBGY-999-360,active,,
11110.20262,SURG.821.202615.34E,,SURG-821-34E,active,,
11639.20262,IMED.828.202615.36D,,IMED-828-36D,active,,
12286.20262,IMED.884.202615.35T,,IMED-884-35T,active,,
13049.20262,MEID.989.202615.37D,,MEID-989-37D,active,,
11429.20262,IMED.808.202615.32F,,IMED-808-32F,active,,
12319.20262,MPED.846.202615.33R,,MPED-846-33R,active,,
11024.20262,SURG.845.202615.35T,,SURG-845-35T,active,,
11976.20262,OBGY.914.202615.34H,,OBGY-914-34H,active,,
12285.20262,MPED.999.202615.360,,MPED-999-360,active,,
11701.20262,IMED.831.202615.37H,,IMED-831-37H,active,,
12315.20262,MPED.846.202615.37R,,MPED-846-37R,active,,
11655.20262,IMED.830.202615.33E,,IMED-830-33E,active,,
12535.20262,MPED.802.202615.35F,,MPED-802-35F,active,,
10094.20262,OBGY.800.202615.30B,,OBGY-800-30B,active,,
11040.20262,IMED.803.202615.34L,,IMED-803-34L,active,,
11974.20262,OBGY.914.202615.35H,,OBGY-914-35H,active,,
11646.20262,IMED.829.202615.36D,,IMED-829-36D,active,,
13044.20262,MEID.999.202615.310,,MEID-999-310,active,,
11119.20262,SURG.818.202615.36T,,SURG-818-36T,active,,
12296.20262,IMED.889.202615.31D,,IMED-889-31D,active,,
12533.20262,MPED.802.202615.35R,,MPED-802-35R,active,,
11971.20262,OBGY.914.202615.37E,,OBGY-914-37E,active,,
13594.20262,MEID.989.202615.42B,,MEID-989-42B,active,,
11334.20262,IMED.806.202615.33T,,IMED-806-33T,active,,
13041.20262,MEID.999.202615.340,,MEID-999-340,active,,
11361.20262,SURG.806.202615.37B,,SURG-806-37B,active,,
11970.20262,OBGY.914.202615.37H,,OBGY-914-37H,active,,
11969.20262,OBGY.985.202615.310,,OBGY-985-310,active,,
12306.20262,MPED.985.202615.320,,MPED-985-320,active,,
11341.20262,IMED.806.202615.34T,,IMED-806-34T,active,,
11967.20262,OBGY.985.202615.330,,OBGY-985-330,active,,
12058.20262,OBGY.802.202615.31E,,OBGY-802-31E,active,,
13038.20262,MEID.999.202615.370,,MEID-999-370,active,,
12304.20262,IMED.889.202615.32E,,IMED-889-32E,active,,
11127.20262,SURG.818.202615.35D,,SURG-818-35D,active,,
11991.20262,OBGY.809.202615.34E,,OBGY-809-34E,active,,
11125.20262,SURG.818.202615.35R,,SURG-818-35R,active,,
12305.20262,MPED.985.202615.330,,MPED-985-330,active,,
11442.20262,IMED.808.202615.33T,,IMED-808-33T,active,,
13036.20262,MFCM.801.202615.31E,,MFCM-801-31E,active,,
12628.20262,IMED.942.202615.32D,,IMED-942-32D,active,,
10537.20262,MEID.989.202615.32B,,MEID-989-32B,active,,
10541.20262,MEID.989.202615.33T,,MEID-989-33T,active,,
12335.20262,MPED.840.202615.31L,,MPED-840-31L,active,,
11660.20262,IMED.830.202615.35D,,IMED-830-35D,active,,
12527.20262,MPED.802.202615.36R,,MPED-802-36R,active,,
11692.20262,IMED.831.202615.35R,,IMED-831-35R,active,,
11362.20262,SURG.806.202615.36T,,SURG-806-36T,active,,
11039.20262,IMED.803.202615.34H,,IMED-803-34H,active,,
12310.20262,MPED.848.202615.35T,,MPED-848-35T,active,,
12295.20262,MPED.985.202615.370,,MPED-985-370,active,,
12417.20262,MPED.824.202615.31T,,MPED-824-31T,active,,
11984.20262,OBGY.809.202615.37T,,OBGY-809-37T,active,,
11679.20262,IMED.831.202615.33D,,IMED-831-33D,active,,
11983.20262,OBGY.914.202615.31E,,OBGY-914-31E,active,,
12526.20262,MPED.802.202615.36T,,MPED-802-36T,active,,
12545.20262,MPED.802.202615.33R,,MPED-802-33R,active,,
13072.20262,MEID.989.202615.340,,MEID-989-340,active,,
13076.20262,MEID.989.202615.330,,MEID-989-330,active,,
11038.20262,SURG.843.202615.37T,,SURG-843-37T,active,,
11041.20262,SURG.843.202615.36T,,SURG-843-36T,active,,
11352.20262,IMED.806.202615.37D,,IMED-806-37D,active,,
12067.20262,MRAD.999.202615.310,,MRAD-999-310,active,,
11674.20262,IMED.831.202615.32D,,IMED-831-32D,active,,
11353.20262,SURG.806.202615.37T,,SURG-806-37T,active,,
11034.20262,SURG.845.202615.31T,,SURG-845-31T,active,,
11673.20262,IMED.831.202615.31T,,IMED-831-31T,active,,
12548.20262,MPED.802.202615.33F,,MPED-802-33F,active,,
12309.20262,MPED.848.202615.36T,,MPED-848-36T,active,,
10403.20262,MEID.618.202615.31B,,MEID-618-31B,active,,
12308.20262,MPED.848.202615.37T,,MPED-848-37T,active,,
12338.20262,MPED.837.202615.36F,,MPED-837-36F,active,,
11457.20262,IMED.808.202615.36E,,IMED-808-36E,active,,
12544.20262,MPED.802.202615.33T,,MPED-802-33T,active,,
13090.20262,MEID.985.202615.320,,MEID-985-320,active,,
11681.20262,IMED.831.202615.33H,,IMED-831-33H,active,,
11794.20262,IMED.865.202615.34D,,IMED-865-34D,active,,
12636.20262,IMED.943.202615.33E,,IMED-943-33E,active,,
12580.20262,IMED.898.202615.33H,,IMED-898-33H,active,,
12559.20262,IMED.898.202615.32D,,IMED-898-32D,active,,
12570.20262,IMED.898.202615.32E,,IMED-898-32E,active,,
12332.20262,MPED.840.202615.34L,,MPED-840-34L,active,,
12331.20262,MPED.840.202615.35L,,MPED-840-35L,active,,
13069.20262,MEID.989.202615.34E,,MEID-989-34E,active,,
13073.20262,MEID.989.202615.33R,,MEID-989-33R,active,,
11359.20262,SURG.806.202615.37E,,SURG-806-37E,active,,
12568.20262,MPED.802.202615.31F,,MPED-802-31F,active,,
11056.20262,IMED.803.202615.36E,,IMED-803-36E,active,,
11705.20262,IMED.833.202615.31E,,IMED-833-31E,active,,
11059.20262,IMED.803.202615.36R,,IMED-803-36R,active,,
13070.20262,MEID.989.202615.34D,,MEID-989-34D,active,,
12566.20262,MPED.802.202615.31R,,MPED-802-31R,active,,
11054.20262,SURG.843.202615.33T,,SURG-843-33T,active,,
11161.20262,SURG.817.202615.31T,,SURG-817-31T,active,,
11079.20262,IMED.804.202615.31B,,IMED-804-31B,active,,
12670.20262,IMED.985.202615.370,,IMED-985-370,active,,
12672.20262,MPAT.985.202615.360,,MPAT-985-360,active,,
11384.20262,IMED.807.202615.34E,,IMED-807-34E,active,,
11700.20262,IMED.831.202615.37E,,IMED-831-37E,active,,
11382.20262,IMED.807.202615.34B,,IMED-807-34B,active,,
13089.20262,MEID.985.202615.330,,MEID-985-330,active,,
11091.20262,SURG.832.202615.35D,,SURG-832-35D,active,,
12577.20262,IMED.898.202615.33D,,IMED-898-33D,active,,
12096.20262,MRAD.811.202615.37T,,MRAD-811-37T,active,,
11086.20262,SURG.832.202615.37R,,SURG-832-37R,active,,
13205.20262,EMED.811.202615.35R,,EMED-811-35R,active,,
13231.20262,EMED.811.202615.30H,,EMED-811-30H,active,,
12574.20262,MPED.801.202615.37R,,MPED-801-37R,active,,
11084.20262,SURG.838.202615.32T,,SURG-838-32T,active,,
12377.20262,MPED.829.202615.31T,,MPED-829-31T,active,,
11707.20262,IMED.833.202615.31T,,IMED-833-31T,active,,
12582.20262,IMED.898.202615.33R,,IMED-898-33R,active,,
11709.20262,IMED.833.202615.32E,,IMED-833-32E,active,,
11371.20262,SURG.806.202615.36R,,SURG-806-36R,active,,
11814.20262,IMED.865.202615.37L,,IMED-865-37L,active,,
11081.20262,SURG.838.202615.35T,,SURG-838-35T,active,,
11716.20262,IMED.833.202615.34D,,IMED-833-34D,active,,
12099.20262,MRAD.811.202615.34T,,MRAD-811-34T,active,,
11171.20262,SURG.816.202615.35T,,SURG-816-35T,active,,
11101.20262,SURG.823.202615.36E,,SURG-823-36E,active,,
11106.20262,SURG.823.202615.31E,,SURG-823-31E,active,,
11078.20262,SURG.838.202615.37T,,SURG-838-37T,active,,
11390.20262,IMED.807.202615.35B,,IMED-807-35B,active,,
11104.20262,SURG.823.202615.33E,,SURG-823-33E,active,,
11105.20262,SURG.823.202615.32E,,SURG-823-32E,active,,
11102.20262,SURG.823.202615.35E,,SURG-823-35E,active,,
12159.20262,MRAD.801.202615.36E,,MRAD-801-36E,active,,
11415.20262,IMED.808.202615.31D,,IMED-808-31D,active,,
12052.20262,OBGY.802.202615.32H,,OBGY-802-32H,active,,
11398.20262,IMED.807.202615.36H,,IMED-807-36H,active,,
12668.20262,IMED.985.202615.360,,IMED-985-360,active,,
13111.20262,MEID.825.202615.320,,MEID-825-320,active,,
10652.20262,MEID.707.202615.CC1,,MEID-707-30R,active,,
10549.20262,MEID.707.202615.CC1,,MEID-707-30B,active,,
10654.20262,MEID.707.202615.CC1,,MEID-707-30D,active,,
10653.20262,MEID.707.202615.CC1,,MEID-707-30H,active,,
11404.20262,IMED.807.202615.36T,,IMED-807-36T,active,,
13204.20262,EMED.811.202615.34R,,EMED-811-34R,active,,
12106.20262,MRAD.810.202615.34T,,MRAD-810-34T,active,,
13214.20262,EMED.811.202615.37T,,EMED-811-37T,active,,
12370.20262,MPED.829.202615.33R,,MPED-829-33R,active,,
11994.20262,OBGY.809.202615.32T,,OBGY-809-32T,active,,
11407.20262,IMED.807.202615.37H,,IMED-807-37H,active,,
12160.20262,MRAD.801.202615.36D,,MRAD-801-36D,active,,
11432.20262,SURG.806.202615.33F,,SURG-806-33F,active,,
12373.20262,MPED.829.202615.32T,,MPED-829-32T,active,,
11413.20262,IMED.808.202615.31B,,IMED-808-31B,active,,
13528.20262,NEXT.800.202615.31R,,NEXT-800-31R,active,,
11744.20262,IMED.834.202615.36D,,IMED-834-36D,active,,
11185.20262,SURG.816.202615.32E,,SURG-816-32E,active,,
12007.20262,OBGY.805.202615.35D,,OBGY-805-35D,active,,
13132.20262,SURG.875.202615.34D,,SURG-875-34D,active,,
13101.20262,MEID.828.202615.350,,MEID-828-350,active,,
12386.20262,IMED.890.202615.36T,,IMED-890-36T,active,,
11403.20262,SURG.806.202615.35E,,SURG-806-35E,active,,
11449.20262,IMED.808.202615.35B,,IMED-808-35B,active,,
12114.20262,MRAD.809.202615.33T,,MRAD-809-33T,active,,
12001.20262,OBGY.808.202615.34T,,OBGY-808-34T,active,,
13521.20262,NEXT.800.202615.31E,,NEXT-800-31E,active,,
13529.20262,NEXT.800.202615.32R,,NEXT-800-32R,active,,
13503.20262,NEXT.800.202615.30D,,NEXT-800-30D,active,,
13511.20262,NEXT.800.202615.30H,,NEXT-800-30H,active,,
13504.20262,NEXT.800.202615.31D,,NEXT-800-31D,active,,
13449.20262,MHUM.814.202615.310,,MHUM-814-310,active,,
13512.20262,NEXT.800.202615.31H,,NEXT-800-31H,active,,
13500.20262,NEXT.800.202615.32B,,NEXT-800-32B,active,,
13506.20262,NEXT.800.202615.32D,,NEXT-800-32D,active,,
13522.20262,NEXT.800.202615.32E,,NEXT-800-32E,active,,
11416.20262,IMED.808.202615.31E,,IMED-808-31E,active,,
13513.20262,NEXT.800.202615.32H,,NEXT-800-32H,active,,
13507.20262,NEXT.800.202615.33D,,NEXT-800-33D,active,,
13523.20262,NEXT.800.202615.33E,,NEXT-800-33E,active,,
13514.20262,NEXT.800.202615.33H,,NEXT-800-33H,active,,
13530.20262,NEXT.800.202615.33R,,NEXT-800-33R,active,,
13508.20262,NEXT.800.202615.34D,,NEXT-800-34D,active,,
13524.20262,NEXT.800.202615.34E,,NEXT-800-34E,active,,
13531.20262,NEXT.800.202615.34R,,NEXT-800-34R,active,,
13525.20262,NEXT.800.202615.35E,,NEXT-800-35E,active,,
13518.20262,NEXT.800.202615.35H,,NEXT-800-35H,active,,
13532.20262,NEXT.800.202615.35R,,NEXT-800-35R,active,,
13510.20262,NEXT.800.202615.36D,,NEXT-800-36D,active,,
13526.20262,NEXT.800.202615.36E,,NEXT-800-36E,active,,
13519.20262,NEXT.800.202615.36H,,NEXT-800-36H,active,,
13533.20262,NEXT.800.202615.36R,,NEXT-800-36R,active,,
11504.20262,IMED.814.202615.33R,,IMED-814-33R,active,,
13587.20262,MEID.989.202615.49D,,MEID-989-49D,active,,
11730.20262,IMED.833.202615.37D,,IMED-833-37D,active,,
11729.20262,IMED.833.202615.36T,,IMED-833-36T,active,,
13497.20262,NEXT.800.202615.30B,,NEXT-800-30B,active,,
11731.20262,IMED.833.202615.37E,,IMED-833-37E,active,,
13123.20262,MEID.822.202615.340,,MEID-822-340,active,,
12076.20262,MRAD.819.202615.36T,,MRAD-819-36T,active,,
11736.20262,IMED.834.202615.32D,,IMED-834-32D,active,,
